index,annotation_symbol,rr_interval_samples,rr_interval_seconds,bpm,is_anomaly
147565,N,275.0,0.7638888888888888,78.54545454545455,False
147832,N,267.0,0.7416666666666667,80.89887640449437,False
148099,N,267.0,0.7416666666666667,80.89887640449437,False
148363,N,264.0,0.7333333333333333,81.81818181818183,False
148637,N,274.0,0.7611111111111111,78.83211678832117,False
148916,N,279.0,0.775,77.41935483870968,False
149204,N,288.0,0.8,75.0,False
149488,N,284.0,0.7888888888888889,76.05633802816902,False
149768,N,280.0,0.7777777777777778,77.14285714285714,False
150030,N,262.0,0.7277777777777777,82.44274809160305,False
150303,N,273.0,0.7583333333333333,79.12087912087912,False
150575,N,272.0,0.7555555555555555,79.41176470588235,False
150849,N,274.0,0.7611111111111111,78.83211678832117,False
151122,N,273.0,0.7583333333333333,79.12087912087912,False
151407,N,285.0,0.7916666666666666,75.78947368421053,False
151700,N,293.0,0.8138888888888889,73.72013651877133,False
151974,N,274.0,0.7611111111111111,78.83211678832117,False
152237,N,263.0,0.7305555555555555,82.12927756653993,False
152510,N,273.0,0.7583333333333333,79.12087912087912,False
152781,N,271.0,0.7527777777777778,79.70479704797049,False
153067,N,286.0,0.7944444444444444,75.52447552447553,False
153362,N,295.0,0.8194444444444444,73.22033898305085,False
153644,N,282.0,0.7833333333333333,76.59574468085107,False
153922,N,278.0,0.7722222222222223,77.6978417266187,False
154193,N,271.0,0.7527777777777778,79.70479704797049,False
154470,N,277.0,0.7694444444444445,77.9783393501805,False
154741,N,271.0,0.7527777777777778,79.70479704797049,False
155009,N,268.0,0.7444444444444445,80.59701492537313,False
155291,N,282.0,0.7833333333333333,76.59574468085107,False
155588,N,297.0,0.825,72.72727272727273,False
155865,N,277.0,0.7694444444444445,77.9783393501805,False
156132,N,267.0,0.7416666666666667,80.89887640449437,False
156395,N,263.0,0.7305555555555555,82.12927756653993,False
156648,N,253.0,0.7027777777777777,85.37549407114625,False
156906,N,258.0,0.7166666666666667,83.72093023255813,False
157168,N,262.0,0.7277777777777777,82.44274809160305,False
157430,N,262.0,0.7277777777777777,82.44274809160305,False
157695,N,265.0,0.7361111111111112,81.50943396226414,False
157960,N,265.0,0.7361111111111112,81.50943396226414,False
158233,N,273.0,0.7583333333333333,79.12087912087912,False
158489,N,256.0,0.7111111111111111,84.375,False
158730,N,241.0,0.6694444444444444,89.62655601659752,False
158974,N,244.0,0.6777777777777778,88.52459016393442,False
159225,N,251.0,0.6972222222222222,86.05577689243029,False
159479,N,254.0,0.7055555555555556,85.03937007874015,False
159738,N,259.0,0.7194444444444444,83.3976833976834,False
160001,N,263.0,0.7305555555555555,82.12927756653993,False
160260,N,259.0,0.7194444444444444,83.3976833976834,False
160507,N,247.0,0.6861111111111111,87.4493927125506,False
160755,N,248.0,0.6888888888888889,87.09677419354838,False
161005,N,250.0,0.6944444444444444,86.4,False
161254,N,249.0,0.6916666666666667,86.74698795180723,False
161499,N,245.0,0.6805555555555556,88.16326530612244,False
161764,N,265.0,0.7361111111111112,81.50943396226414,False
162035,N,271.0,0.7527777777777778,79.70479704797049,False
162308,N,273.0,0.7583333333333333,79.12087912087912,False
162573,N,265.0,0.7361111111111112,81.50943396226414,False
162835,N,262.0,0.7277777777777777,82.44274809160305,False
163093,N,258.0,0.7166666666666667,83.72093023255813,False
163362,N,269.0,0.7472222222222222,80.29739776951672,False
163629,N,267.0,0.7416666666666667,80.89887640449437,False
163899,N,270.0,0.75,80.0,False
164182,N,283.0,0.7861111111111111,76.32508833922262,False
164461,N,279.0,0.775,77.41935483870968,False
164731,N,270.0,0.75,80.0,False
164991,N,260.0,0.7222222222222222,83.07692307692308,False
165246,N,255.0,0.7083333333333334,84.70588235294117,False
165499,N,253.0,0.7027777777777777,85.37549407114625,False
165756,N,257.0,0.7138888888888889,84.04669260700389,False
166032,N,276.0,0.7666666666666667,78.26086956521739,False
166301,N,269.0,0.7472222222222222,80.29739776951672,False
166570,N,269.0,0.7472222222222222,80.29739776951672,False
166841,N,271.0,0.7527777777777778,79.70479704797049,False
167111,N,270.0,0.75,80.0,False
167371,N,260.0,0.7222222222222222,83.07692307692308,False
167641,N,270.0,0.75,80.0,False
167912,N,271.0,0.7527777777777778,79.70479704797049,False
168191,N,279.0,0.775,77.41935483870968,False
168484,N,293.0,0.8138888888888889,73.72013651877133,False
168784,N,300.0,0.8333333333333334,72.0,False
169074,N,290.0,0.8055555555555556,74.48275862068965,False
169349,N,275.0,0.7638888888888888,78.54545454545455,False
169629,N,280.0,0.7777777777777778,77.14285714285714,False
169907,N,278.0,0.7722222222222223,77.6978417266187,False
170201,N,294.0,0.8166666666666667,73.46938775510205,False
170495,N,294.0,0.8166666666666667,73.46938775510205,False
170719,A,224.0,0.6222222222222222,96.42857142857143,True
171074,N,355.0,0.9861111111111112,60.84507042253521,False
171371,N,297.0,0.825,72.72727272727273,False
171652,N,281.0,0.7805555555555556,76.86832740213524,False
171921,N,269.0,0.7472222222222222,80.29739776951672,False
172199,N,278.0,0.7722222222222223,77.6978417266187,False
172481,N,282.0,0.7833333333333333,76.59574468085107,False
172776,N,295.0,0.8194444444444444,73.22033898305085,False
173067,N,291.0,0.8083333333333333,74.22680412371133,False
173351,N,284.0,0.7888888888888889,76.05633802816902,False
173629,N,278.0,0.7722222222222223,77.6978417266187,False
173907,N,278.0,0.7722222222222223,77.6978417266187,False
174176,N,269.0,0.7472222222222222,80.29739776951672,False
174451,N,275.0,0.7638888888888888,78.54545454545455,False
174737,N,286.0,0.7944444444444444,75.52447552447553,False
175023,N,286.0,0.7944444444444444,75.52447552447553,False
175323,N,300.0,0.8333333333333334,72.0,False
175608,N,285.0,0.7916666666666666,75.78947368421053,False
175877,N,269.0,0.7472222222222222,80.29739776951672,False
176145,N,268.0,0.7444444444444445,80.59701492537313,False
176427,N,282.0,0.7833333333333333,76.59574468085107,False
176698,N,271.0,0.7527777777777778,79.70479704797049,False
176975,N,277.0,0.7694444444444445,77.9783393501805,False
177248,N,273.0,0.7583333333333333,79.12087912087912,False
177523,N,275.0,0.7638888888888888,78.54545454545455,False
177797,N,274.0,0.7611111111111111,78.83211678832117,False
178059,N,262.0,0.7277777777777777,82.44274809160305,False
178316,N,257.0,0.7138888888888889,84.04669260700389,False
178578,N,262.0,0.7277777777777777,82.44274809160305,False
178841,N,263.0,0.7305555555555555,82.12927756653993,False
179117,N,276.0,0.7666666666666667,78.26086956521739,False
179388,N,271.0,0.7527777777777778,79.70479704797049,False
179662,N,274.0,0.7611111111111111,78.83211678832117,False
179927,N,265.0,0.7361111111111112,81.50943396226414,False
180182,N,255.0,0.7083333333333334,84.70588235294117,False
180443,N,261.0,0.725,82.75862068965517,False
180705,N,262.0,0.7277777777777777,82.44274809160305,False
180964,N,259.0,0.7194444444444444,83.3976833976834,False
181236,N,272.0,0.7555555555555555,79.41176470588235,False
181523,N,287.0,0.7972222222222223,75.26132404181185,False
181811,N,288.0,0.8,75.0,False
182084,N,273.0,0.7583333333333333,79.12087912087912,False
182353,N,269.0,0.7472222222222222,80.29739776951672,False
182624,N,271.0,0.7527777777777778,79.70479704797049,False
182896,N,272.0,0.7555555555555555,79.41176470588235,False
183181,N,285.0,0.7916666666666666,75.78947368421053,False
183475,N,294.0,0.8166666666666667,73.46938775510205,False
183778,N,303.0,0.8416666666666667,71.2871287128713,False
184071,N,293.0,0.8138888888888889,73.72013651877133,False
184361,N,290.0,0.8055555555555556,74.48275862068965,False
184649,N,288.0,0.8,75.0,False
184933,N,284.0,0.7888888888888889,76.05633802816902,False
185213,N,280.0,0.7777777777777778,77.14285714285714,False
185510,N,297.0,0.825,72.72727272727273,False
185828,N,318.0,0.8833333333333333,67.9245283018868,False
186137,N,309.0,0.8583333333333333,69.90291262135922,False
186428,N,291.0,0.8083333333333333,74.22680412371133,False
186717,N,289.0,0.8027777777777778,74.74048442906575,False
187005,N,288.0,0.8,75.0,False
187291,N,286.0,0.7944444444444444,75.52447552447553,False
187577,N,286.0,0.7944444444444444,75.52447552447553,False
187872,N,295.0,0.8194444444444444,73.22033898305085,False
188179,N,307.0,0.8527777777777777,70.35830618892508,False
188481,N,302.0,0.8388888888888889,71.52317880794702,False
188763,N,282.0,0.7833333333333333,76.59574468085107,False
189043,N,280.0,0.7777777777777778,77.14285714285714,False
189330,N,287.0,0.7972222222222223,75.26132404181185,False
189624,N,294.0,0.8166666666666667,73.46938775510205,False
189929,N,305.0,0.8472222222222222,70.81967213114754,False
190228,N,299.0,0.8305555555555556,72.24080267558529,False
190529,N,301.0,0.8361111111111111,71.76079734219269,False
190820,N,291.0,0.8083333333333333,74.22680412371133,False
191112,N,292.0,0.8111111111111111,73.97260273972603,False
191395,N,283.0,0.7861111111111111,76.32508833922262,False
191674,N,279.0,0.775,77.41935483870968,False
191977,N,303.0,0.8416666666666667,71.2871287128713,False
192281,N,304.0,0.8444444444444444,71.05263157894737,False
192575,N,294.0,0.8166666666666667,73.46938775510205,False
192862,N,287.0,0.7972222222222223,75.26132404181185,False
193146,N,284.0,0.7888888888888889,76.05633802816902,False
193423,N,277.0,0.7694444444444445,77.9783393501805,False
193703,N,280.0,0.7777777777777778,77.14285714285714,False
193994,N,291.0,0.8083333333333333,74.22680412371133,False
194281,N,287.0,0.7972222222222223,75.26132404181185,False
194574,N,293.0,0.8138888888888889,73.72013651877133,False
194868,N,294.0,0.8166666666666667,73.46938775510205,False
195156,N,288.0,0.8,75.0,False
195426,N,270.0,0.75,80.0,False
195701,N,275.0,0.7638888888888888,78.54545454545455,False
195978,N,277.0,0.7694444444444445,77.9783393501805,False
196268,N,290.0,0.8055555555555556,74.48275862068965,False
196560,N,292.0,0.8111111111111111,73.97260273972603,False
196847,N,287.0,0.7972222222222223,75.26132404181185,False
197132,N,285.0,0.7916666666666666,75.78947368421053,False
197414,N,282.0,0.7833333333333333,76.59574468085107,False
197685,N,271.0,0.7527777777777778,79.70479704797049,False
197950,N,265.0,0.7361111111111112,81.50943396226414,False
198224,N,274.0,0.7611111111111111,78.83211678832117,False
198504,N,280.0,0.7777777777777778,77.14285714285714,False
198791,N,287.0,0.7972222222222223,75.26132404181185,False
199075,N,284.0,0.7888888888888889,76.05633802816902,False
199353,N,278.0,0.7722222222222223,77.6978417266187,False
199619,N,266.0,0.7388888888888889,81.203007518797,False
199894,N,275.0,0.7638888888888888,78.54545454545455,False
200161,N,267.0,0.7416666666666667,80.89887640449437,False
200434,N,273.0,0.7583333333333333,79.12087912087912,False
200714,N,280.0,0.7777777777777778,77.14285714285714,False
200993,N,279.0,0.775,77.41935483870968,False
201271,N,278.0,0.7722222222222223,77.6978417266187,False
201545,N,274.0,0.7611111111111111,78.83211678832117,False
201806,N,261.0,0.725,82.75862068965517,False
202067,N,261.0,0.725,82.75862068965517,False
202339,N,272.0,0.7555555555555555,79.41176470588235,False
202614,N,275.0,0.7638888888888888,78.54545454545455,False
202896,N,282.0,0.7833333333333333,76.59574468085107,False
203182,N,286.0,0.7944444444444444,75.52447552447553,False
203468,N,286.0,0.7944444444444444,75.52447552447553,False
203741,N,273.0,0.7583333333333333,79.12087912087912,False
204021,N,280.0,0.7777777777777778,77.14285714285714,False
204299,N,278.0,0.7722222222222223,77.6978417266187,False
204574,N,275.0,0.7638888888888888,78.54545454545455,False
204854,N,280.0,0.7777777777777778,77.14285714285714,False
205158,N,304.0,0.8444444444444444,71.05263157894737,False
205459,N,301.0,0.8361111111111111,71.76079734219269,False
205737,N,278.0,0.7722222222222223,77.6978417266187,False
206016,N,279.0,0.775,77.41935483870968,False
206288,N,272.0,0.7555555555555555,79.41176470588235,False
206567,N,279.0,0.775,77.41935483870968,False
206844,N,277.0,0.7694444444444445,77.9783393501805,False
207130,N,286.0,0.7944444444444444,75.52447552447553,False
207421,N,291.0,0.8083333333333333,74.22680412371133,False
207724,N,303.0,0.8416666666666667,71.2871287128713,False
208004,N,280.0,0.7777777777777778,77.14285714285714,False
208277,N,273.0,0.7583333333333333,79.12087912087912,False
208548,N,271.0,0.7527777777777778,79.70479704797049,False
208822,N,274.0,0.7611111111111111,78.83211678832117,False
209100,N,278.0,0.7722222222222223,77.6978417266187,False
209392,N,292.0,0.8111111111111111,73.97260273972603,False
209683,N,291.0,0.8083333333333333,74.22680412371133,False
209973,N,290.0,0.8055555555555556,74.48275862068965,False
210256,N,283.0,0.7861111111111111,76.32508833922262,False
210534,N,278.0,0.7722222222222223,77.6978417266187,False
210809,N,275.0,0.7638888888888888,78.54545454545455,False
211085,N,276.0,0.7666666666666667,78.26086956521739,False
211364,N,279.0,0.775,77.41935483870968,False
211654,N,290.0,0.8055555555555556,74.48275862068965,False
211951,N,297.0,0.825,72.72727272727273,False
212228,N,277.0,0.7694444444444445,77.9783393501805,False
212502,N,274.0,0.7611111111111111,78.83211678832117,False
212777,N,275.0,0.7638888888888888,78.54545454545455,False
213058,N,281.0,0.7805555555555556,76.86832740213524,False
213326,N,268.0,0.7444444444444445,80.59701492537313,False
213606,N,280.0,0.7777777777777778,77.14285714285714,False
213894,N,288.0,0.8,75.0,False
214181,N,287.0,0.7972222222222223,75.26132404181185,False
214465,N,284.0,0.7888888888888889,76.05633802816902,False
214738,N,273.0,0.7583333333333333,79.12087912087912,False
215005,N,267.0,0.7416666666666667,80.89887640449437,False
215280,N,275.0,0.7638888888888888,78.54545454545455,False
215563,N,283.0,0.7861111111111111,76.32508833922262,False
215850,N,287.0,0.7972222222222223,75.26132404181185,False
216141,N,291.0,0.8083333333333333,74.22680412371133,False
216431,N,290.0,0.8055555555555556,74.48275862068965,False
216710,N,279.0,0.775,77.41935483870968,False
216990,N,280.0,0.7777777777777778,77.14285714285714,False
217268,N,278.0,0.7722222222222223,77.6978417266187,False
217547,N,279.0,0.775,77.41935483870968,False
217824,N,277.0,0.7694444444444445,77.9783393501805,False
218122,N,298.0,0.8277777777777777,72.48322147651007,False
218416,N,294.0,0.8166666666666667,73.46938775510205,False
218703,N,287.0,0.7972222222222223,75.26132404181185,False
218972,N,269.0,0.7472222222222222,80.29739776951672,False
219246,N,274.0,0.7611111111111111,78.83211678832117,False
219529,N,283.0,0.7861111111111111,76.32508833922262,False
219813,N,284.0,0.7888888888888889,76.05633802816902,False
220098,N,285.0,0.7916666666666666,75.78947368421053,False
220391,N,293.0,0.8138888888888889,73.72013651877133,False
220691,N,300.0,0.8333333333333334,72.0,False
220977,N,286.0,0.7944444444444444,75.52447552447553,False
221252,N,275.0,0.7638888888888888,78.54545454545455,False
221527,N,275.0,0.7638888888888888,78.54545454545455,False
221804,N,277.0,0.7694444444444445,77.9783393501805,False
222081,N,277.0,0.7694444444444445,77.9783393501805,False
222375,N,294.0,0.8166666666666667,73.46938775510205,False
222666,N,291.0,0.8083333333333333,74.22680412371133,False
222951,N,285.0,0.7916666666666666,75.78947368421053,False
223227,N,276.0,0.7666666666666667,78.26086956521739,False
223507,N,280.0,0.7777777777777778,77.14285714285714,False
223783,N,276.0,0.7666666666666667,78.26086956521739,False
224047,N,264.0,0.7333333333333333,81.81818181818183,False
224328,N,281.0,0.7805555555555556,76.86832740213524,False
224621,N,293.0,0.8138888888888889,73.72013651877133,False
224915,N,294.0,0.8166666666666667,73.46938775510205,False
225195,N,280.0,0.7777777777777778,77.14285714285714,False
225472,N,277.0,0.7694444444444445,77.9783393501805,False
225743,N,271.0,0.7527777777777778,79.70479704797049,False
226024,N,281.0,0.7805555555555556,76.86832740213524,False
226296,N,272.0,0.7555555555555555,79.41176470588235,False
226573,N,277.0,0.7694444444444445,77.9783393501805,False
226863,N,290.0,0.8055555555555556,74.48275862068965,False
227144,N,281.0,0.7805555555555556,76.86832740213524,False
227427,N,283.0,0.7861111111111111,76.32508833922262,False
227702,N,275.0,0.7638888888888888,78.54545454545455,False
227975,N,273.0,0.7583333333333333,79.12087912087912,False
228238,N,263.0,0.7305555555555555,82.12927756653993,False
228516,N,278.0,0.7722222222222223,77.6978417266187,False
228808,N,292.0,0.8111111111111111,73.97260273972603,False
229094,N,286.0,0.7944444444444444,75.52447552447553,False
229376,N,282.0,0.7833333333333333,76.59574468085107,False
229660,N,284.0,0.7888888888888889,76.05633802816902,False
229936,N,276.0,0.7666666666666667,78.26086956521739,False
230214,N,278.0,0.7722222222222223,77.6978417266187,False
230485,N,271.0,0.7527777777777778,79.70479704797049,False
230761,N,276.0,0.7666666666666667,78.26086956521739,False
231058,N,297.0,0.825,72.72727272727273,False
231357,N,299.0,0.8305555555555556,72.24080267558529,False
231638,N,281.0,0.7805555555555556,76.86832740213524,False
231913,N,275.0,0.7638888888888888,78.54545454545455,False
232190,N,277.0,0.7694444444444445,77.9783393501805,False
232459,N,269.0,0.7472222222222222,80.29739776951672,False
232732,N,273.0,0.7583333333333333,79.12087912087912,False
233016,N,284.0,0.7888888888888889,76.05633802816902,False
233301,N,285.0,0.7916666666666666,75.78947368421053,False
233588,N,287.0,0.7972222222222223,75.26132404181185,False
233875,N,287.0,0.7972222222222223,75.26132404181185,False
234151,N,276.0,0.7666666666666667,78.26086956521739,False
234415,N,264.0,0.7333333333333333,81.81818181818183,False
234684,N,269.0,0.7472222222222222,80.29739776951672,False
234959,N,275.0,0.7638888888888888,78.54545454545455,False
235249,N,290.0,0.8055555555555556,74.48275862068965,False
235547,N,298.0,0.8277777777777777,72.48322147651007,False
235828,N,281.0,0.7805555555555556,76.86832740213524,False
236108,N,280.0,0.7777777777777778,77.14285714285714,False
236390,N,282.0,0.7833333333333333,76.59574468085107,False
236664,N,274.0,0.7611111111111111,78.83211678832117,False
236927,N,263.0,0.7305555555555555,82.12927756653993,False
237205,N,278.0,0.7722222222222223,77.6978417266187,False
237495,N,290.0,0.8055555555555556,74.48275862068965,False
237783,N,288.0,0.8,75.0,False
238070,N,287.0,0.7972222222222223,75.26132404181185,False
238343,N,273.0,0.7583333333333333,79.12087912087912,False
238610,N,267.0,0.7416666666666667,80.89887640449437,False
238884,N,274.0,0.7611111111111111,78.83211678832117,False
239157,N,273.0,0.7583333333333333,79.12087912087912,False
239433,N,276.0,0.7666666666666667,78.26086956521739,False
239717,N,284.0,0.7888888888888889,76.05633802816902,False
239996,N,279.0,0.775,77.41935483870968,False
240266,N,270.0,0.75,80.0,False
240541,N,275.0,0.7638888888888888,78.54545454545455,False
240809,N,268.0,0.7444444444444445,80.59701492537313,False
241065,N,256.0,0.7111111111111111,84.375,False
241318,N,253.0,0.7027777777777777,85.37549407114625,False
241588,N,270.0,0.75,80.0,False
241855,N,267.0,0.7416666666666667,80.89887640449437,False
242114,N,259.0,0.7194444444444444,83.3976833976834,False
242373,N,259.0,0.7194444444444444,83.3976833976834,False
242632,N,259.0,0.7194444444444444,83.3976833976834,False
242879,N,247.0,0.6861111111111111,87.4493927125506,False
243132,N,253.0,0.7027777777777777,85.37549407114625,False
243388,N,256.0,0.7111111111111111,84.375,False
243643,N,255.0,0.7083333333333334,84.70588235294117,False
243908,N,265.0,0.7361111111111112,81.50943396226414,False
244191,N,283.0,0.7861111111111111,76.32508833922262,False
244461,N,270.0,0.75,80.0,False
244729,N,268.0,0.7444444444444445,80.59701492537313,False
244984,N,255.0,0.7083333333333334,84.70588235294117,False
245246,N,262.0,0.7277777777777777,82.44274809160305,False
245515,N,269.0,0.7472222222222222,80.29739776951672,False
245791,N,276.0,0.7666666666666667,78.26086956521739,False
246065,N,274.0,0.7611111111111111,78.83211678832117,False
246352,N,287.0,0.7972222222222223,75.26132404181185,False
246647,N,295.0,0.8194444444444444,73.22033898305085,False
246935,N,288.0,0.8,75.0,False
247201,N,266.0,0.7388888888888889,81.203007518797,False
247469,N,268.0,0.7444444444444445,80.59701492537313,False
247742,N,273.0,0.7583333333333333,79.12087912087912,False
248017,N,275.0,0.7638888888888888,78.54545454545455,False
248300,N,283.0,0.7861111111111111,76.32508833922262,False
248586,N,286.0,0.7944444444444444,75.52447552447553,False
248878,N,292.0,0.8111111111111111,73.97260273972603,False
249158,N,280.0,0.7777777777777778,77.14285714285714,False
249433,N,275.0,0.7638888888888888,78.54545454545455,False
249706,N,273.0,0.7583333333333333,79.12087912087912,False
249988,N,282.0,0.7833333333333333,76.59574468085107,False
250273,N,285.0,0.7916666666666666,75.78947368421053,False
250558,N,285.0,0.7916666666666666,75.78947368421053,False
250858,N,300.0,0.8333333333333334,72.0,False
251160,N,302.0,0.8388888888888889,71.52317880794702,False
251441,N,281.0,0.7805555555555556,76.86832740213524,False
251710,N,269.0,0.7472222222222222,80.29739776951672,False
251994,N,284.0,0.7888888888888889,76.05633802816902,False
252285,N,291.0,0.8083333333333333,74.22680412371133,False
252584,N,299.0,0.8305555555555556,72.24080267558529,False
252868,N,284.0,0.7888888888888889,76.05633802816902,False
253159,N,291.0,0.8083333333333333,74.22680412371133,False
253456,N,297.0,0.825,72.72727272727273,False
253741,N,285.0,0.7916666666666666,75.78947368421053,False
254010,N,269.0,0.7472222222222222,80.29739776951672,False
254282,N,272.0,0.7555555555555555,79.41176470588235,False
254585,N,303.0,0.8416666666666667,71.2871287128713,False
254891,N,306.0,0.85,70.58823529411765,False
255170,N,279.0,0.775,77.41935483870968,False
255453,N,283.0,0.7861111111111111,76.32508833922262,False
255738,N,285.0,0.7916666666666666,75.78947368421053,False
256027,N,289.0,0.8027777777777778,74.74048442906575,False
256295,N,268.0,0.7444444444444445,80.59701492537313,False
256572,N,277.0,0.7694444444444445,77.9783393501805,False
256860,N,288.0,0.8,75.0,False
257157,N,297.0,0.825,72.72727272727273,False
257439,N,282.0,0.7833333333333333,76.59574468085107,False
257710,N,271.0,0.7527777777777778,79.70479704797049,False
257966,N,256.0,0.7111111111111111,84.375,False
258226,N,260.0,0.7222222222222222,83.07692307692308,False
258478,N,252.0,0.7,85.71428571428572,False
258737,N,259.0,0.7194444444444444,83.3976833976834,False
259005,N,268.0,0.7444444444444445,80.59701492537313,False
259280,N,275.0,0.7638888888888888,78.54545454545455,False
259541,N,261.0,0.725,82.75862068965517,False
259811,N,270.0,0.75,80.0,False
260076,N,265.0,0.7361111111111112,81.50943396226414,False
260334,N,258.0,0.7166666666666667,83.72093023255813,False
260585,N,251.0,0.6972222222222222,86.05577689243029,False
260852,N,267.0,0.7416666666666667,80.89887640449437,False
261132,N,280.0,0.7777777777777778,77.14285714285714,False
261417,N,285.0,0.7916666666666666,75.78947368421053,False
261690,N,273.0,0.7583333333333333,79.12087912087912,False
261968,N,278.0,0.7722222222222223,77.6978417266187,False
262241,N,273.0,0.7583333333333333,79.12087912087912,False
262516,N,275.0,0.7638888888888888,78.54545454545455,False
262789,N,273.0,0.7583333333333333,79.12087912087912,False
263062,N,273.0,0.7583333333333333,79.12087912087912,False
263350,N,288.0,0.8,75.0,False
263641,N,291.0,0.8083333333333333,74.22680412371133,False
263931,N,290.0,0.8055555555555556,74.48275862068965,False
264217,N,286.0,0.7944444444444444,75.52447552447553,False
264499,N,282.0,0.7833333333333333,76.59574468085107,False
264772,N,273.0,0.7583333333333333,79.12087912087912,False
265062,N,290.0,0.8055555555555556,74.48275862068965,False
265354,N,292.0,0.8111111111111111,73.97260273972603,False
265651,N,297.0,0.825,72.72727272727273,False
265947,N,296.0,0.8222222222222222,72.97297297297298,False
266238,N,291.0,0.8083333333333333,74.22680412371133,False
266528,N,290.0,0.8055555555555556,74.48275862068965,False
266815,N,287.0,0.7972222222222223,75.26132404181185,False
267099,N,284.0,0.7888888888888889,76.05633802816902,False
267375,N,276.0,0.7666666666666667,78.26086956521739,False
267679,N,304.0,0.8444444444444444,71.05263157894737,False
267978,N,299.0,0.8305555555555556,72.24080267558529,False
268260,N,282.0,0.7833333333333333,76.59574468085107,False
268544,N,284.0,0.7888888888888889,76.05633802816902,False
268823,N,279.0,0.775,77.41935483870968,False
269102,N,279.0,0.775,77.41935483870968,False
269384,N,282.0,0.7833333333333333,76.59574468085107,False
269669,N,285.0,0.7916666666666666,75.78947368421053,False
269960,N,291.0,0.8083333333333333,74.22680412371133,False
270257,N,297.0,0.825,72.72727272727273,False
270550,N,293.0,0.8138888888888889,73.72013651877133,False
270821,N,271.0,0.7527777777777778,79.70479704797049,False
271094,N,273.0,0.7583333333333333,79.12087912087912,False
271370,N,276.0,0.7666666666666667,78.26086956521739,False
271656,N,286.0,0.7944444444444444,75.52447552447553,False
271952,N,296.0,0.8222222222222222,72.97297297297298,False
272244,N,292.0,0.8111111111111111,73.97260273972603,False
272533,N,289.0,0.8027777777777778,74.74048442906575,False
272839,N,306.0,0.85,70.58823529411765,False
273123,N,284.0,0.7888888888888889,76.05633802816902,False
273394,N,271.0,0.7527777777777778,79.70479704797049,False
273675,N,281.0,0.7805555555555556,76.86832740213524,False
273967,N,292.0,0.8111111111111111,73.97260273972603,False
274264,N,297.0,0.825,72.72727272727273,False
274560,N,296.0,0.8222222222222222,72.97297297297298,False
274852,N,292.0,0.8111111111111111,73.97260273972603,False
275131,N,279.0,0.775,77.41935483870968,False
275403,N,272.0,0.7555555555555555,79.41176470588235,False
275671,N,268.0,0.7444444444444445,80.59701492537313,False
275949,N,278.0,0.7722222222222223,77.6978417266187,False
276235,N,286.0,0.7944444444444444,75.52447552447553,False
276516,N,281.0,0.7805555555555556,76.86832740213524,False
276804,N,288.0,0.8,75.0,False
277102,N,298.0,0.8277777777777777,72.48322147651007,False
277388,N,286.0,0.7944444444444444,75.52447552447553,False
277649,N,261.0,0.725,82.75862068965517,False
277923,N,274.0,0.7611111111111111,78.83211678832117,False
278211,N,288.0,0.8,75.0,False
278518,N,307.0,0.8527777777777777,70.35830618892508,False
278814,N,296.0,0.8222222222222222,72.97297297297298,False
279098,N,284.0,0.7888888888888889,76.05633802816902,False
279382,N,284.0,0.7888888888888889,76.05633802816902,False
279576,A,194.0,0.5388888888888889,111.34020618556701,True
279918,N,342.0,0.95,63.15789473684211,False
280209,N,291.0,0.8083333333333333,74.22680412371133,False
280511,N,302.0,0.8388888888888889,71.52317880794702,False
280814,N,303.0,0.8416666666666667,71.2871287128713,False
281110,N,296.0,0.8222222222222222,72.97297297297298,False
281402,N,292.0,0.8111111111111111,73.97260273972603,False
281682,N,280.0,0.7777777777777778,77.14285714285714,False
281955,N,273.0,0.7583333333333333,79.12087912087912,False
282232,N,277.0,0.7694444444444445,77.9783393501805,False
282513,N,281.0,0.7805555555555556,76.86832740213524,False
282801,N,288.0,0.8,75.0,False
283096,N,295.0,0.8194444444444444,73.22033898305085,False
283389,N,293.0,0.8138888888888889,73.72013651877133,False
283672,N,283.0,0.7861111111111111,76.32508833922262,False
283944,N,272.0,0.7555555555555555,79.41176470588235,False
284216,N,272.0,0.7555555555555555,79.41176470588235,False
284491,N,275.0,0.7638888888888888,78.54545454545455,False
284778,N,287.0,0.7972222222222223,75.26132404181185,False
285073,N,295.0,0.8194444444444444,73.22033898305085,False
285363,N,290.0,0.8055555555555556,74.48275862068965,False
285653,N,290.0,0.8055555555555556,74.48275862068965,False
285936,N,283.0,0.7861111111111111,76.32508833922262,False
286210,N,274.0,0.7611111111111111,78.83211678832117,False
286486,N,276.0,0.7666666666666667,78.26086956521739,False
286763,N,277.0,0.7694444444444445,77.9783393501805,False
287051,N,288.0,0.8,75.0,False
287353,N,302.0,0.8388888888888889,71.52317880794702,False
287655,N,302.0,0.8388888888888889,71.52317880794702,False
287944,N,289.0,0.8027777777777778,74.74048442906575,False
288225,N,281.0,0.7805555555555556,76.86832740213524,False
288506,N,281.0,0.7805555555555556,76.86832740213524,False
288792,N,286.0,0.7944444444444444,75.52447552447553,False
289076,N,284.0,0.7888888888888889,76.05633802816902,False
289373,N,297.0,0.825,72.72727272727273,False
289667,N,294.0,0.8166666666666667,73.46938775510205,False
289971,N,304.0,0.8444444444444444,71.05263157894737,False
290257,N,286.0,0.7944444444444444,75.52447552447553,False
290538,N,281.0,0.7805555555555556,76.86832740213524,False
